sortie,time_s,progress_pct,direct_available,lon,lat,altitude_m
Q2-012,2042.0,0.0,1,109.2308517,23.0085095,127.7
Q2-012,2061.7198773433693,1.2114342783259975,1,109.2308517,23.0085095,176.99969335842314
Q2-012,2081.439754686739,2.422868556652023,1,109.2308517,23.0085095,226.29938671684744
Q2-012,2101.1596320301082,3.63430283497802,1,109.2308517,23.0085095,275.5990800752706
Q2-012,2120.8795093734775,4.8457371133040175,1,109.23120926135522,23.00930745758991,308.9542541503906
Q2-012,2140.599386716847,6.057171391630043,1,109.23231482401631,23.011774704409742,308.9542541503906
Q2-012,2160.3192640602165,7.26860566995604,1,109.23342038667741,23.014241951229575,308.9542541503906
Q2-012,2180.0391414035857,8.480039948282037,1,109.23452594933852,23.016709198049412,308.9542541503906
Q2-012,2199.7590187469555,9.691474226608063,1,109.23563151199961,23.019176444869245,308.9542541503906
Q2-012,2219.4788960903247,10.902908504934059,1,109.23673707466071,23.021643691689082,308.9542541503906
Q2-012,2239.198773433694,12.114342783260058,1,109.2378426373218,23.024110938508915,308.9542541503906
Q2-012,2258.9186507770637,13.325777061586082,1,109.23894819998291,23.026578185328752,308.9542541503906
Q2-012,2278.638528120433,14.53721133991208,1,109.24005376264401,23.029045432148585,308.9542541503906
Q2-012,2298.3584054638022,15.748645618238077,1,109.2411593253051,23.03151267896842,308.9542541503906
Q2-012,2318.0782828071715,16.960079896564075,1,109.24226488796621,23.033979925788255,308.9542541503906
Q2-012,2337.798160150541,18.171514174890103,1,109.24337045062731,23.03644717260809,308.9542541503906
Q2-012,2357.5180374939105,19.3829484532161,1,109.2444760132884,23.038914419427925,308.9542541503906
Q2-012,2377.23791483728,20.594382731542122,1,109.2455815759495,23.04138166624776,308.9542541503906
Q2-012,2396.9577921806494,21.805817009868118,0,109.24668713861061,23.043848913067595,308.9542541503906
Q2-012,2416.6776695240187,23.017251288194117,0,109.2477927012717,23.04631615988743,308.9542541503906
Q2-012,2436.397546867388,24.228685566520117,0,109.2488982639328,23.048783406707262,308.9542541503906
Q2-012,2456.1174242107577,25.44011984484614,0,109.25000382659391,23.0512506535271,308.9542541503906
Q2-012,2475.837301554127,26.65155412317214,0,109.251109389255,23.053717900346932,308.9542541503906
Q2-012,2495.557178897496,27.862988401498136,0,109.2522149519161,23.05618514716677,308.9542541503906
Q2-012,2515.277056240866,29.07442267982416,0,109.2533205145772,23.058652393986602,308.9542541503906
Q2-012,2534.996933584235,30.285856958150163,0,109.2544260772383,23.06111964080644,308.9542541503906
Q2-012,2554.7168109276045,31.497291236476155,0,109.2555316398994,23.063586887626272,308.9542541503906
Q2-012,2574.4366882709737,32.708725514802154,0,109.2566372025605,23.066054134446105,308.9542541503906
Q2-012,2594.1565656143434,33.92015979312818,0,109.25774276522161,23.068521381265942,308.9542541503906
Q2-012,2613.876442957713,35.1315940714542,0,109.2585519,23.0703271,298.37950937347716
Q2-012,2633.5963203010824,36.343028349780205,0,109.2585519,23.0703271,258.93975468673875
Q2-012,2653.3161976444517,37.5544626281062,0,109.2585519,23.0703271,219.50000000000023
Q2-012,2673.116197644452,38.770819012742656,0,109.2585519,23.0703271,219.5
Q2-012,2692.9161976444516,39.98717539737908,0,109.2585519,23.0703271,219.5
Q2-012,2712.7161976444518,41.20353178201553,0,109.2585519,23.0703271,219.5
Q2-012,2732.5161976444515,42.41988816665196,0,109.2585519,23.0703271,219.5
Q2-012,2752.3161976444517,43.63624455128842,0,109.2585519,23.0703271,219.5
Q2-012,2772.116197644452,44.852600935924876,0,109.2585519,23.0703271,219.5
Q2-012,2791.9161976444516,46.068957320561296,0,109.2585519,23.0703271,219.5
Q2-012,2811.7161976444518,47.28531370519775,0,109.2585519,23.0703271,219.5
Q2-012,2831.5161976444515,48.50167008983418,0,109.2585519,23.0703271,219.5
Q2-012,2851.3161976444517,49.71802647447064,0,109.2585519,23.0703271,219.5
Q2-012,2871.116197644452,50.93438285910709,0,109.2585519,23.0703271,219.5
Q2-012,2890.9161976444516,52.150739243743516,0,109.2585519,23.0703271,219.5
Q2-012,2910.7161976444518,53.36709562837997,0,109.2585519,23.0703271,219.5
Q2-012,2930.5161976444515,54.58345201301639,0,109.2585519,23.0703271,219.5
Q2-012,2950.3161976444517,55.79980839765285,0,109.2585519,23.0703271,219.5
Q2-012,2970.116197644452,57.01616478228931,0,109.2585519,23.0703271,219.5
Q2-012,2989.9161976444516,58.232521166925736,0,109.2585519,23.0703271,219.5
Q2-012,3009.7161976444518,59.448877551562184,0,109.2585519,23.0703271,219.5
Q2-012,3029.5161976444515,60.66523393619861,0,109.2585519,23.0703271,219.5
Q2-012,3049.3161976444517,61.88159032083507,0,109.2585519,23.0703271,219.5
Q2-012,3068.7067038208406,63.07279062330896,0,109.2585519,23.0703271,267.9762654409724
Q2-012,3088.09720999723,64.26399092578289,0,109.25838374855296,23.0699518420996,308.9542541503906
Q2-012,3107.487716173619,65.45519122825678,0,109.25729665154748,23.06752580445922,308.9542541503906
Q2-012,3126.8782223500084,66.6463915307307,0,109.256209554542,23.06509976681884,308.9542541503906
Q2-012,3146.2687285263974,67.83759183320458,0,109.25512245753652,23.06267372917846,308.9542541503906
Q2-012,3165.6592347027863,69.02879213567849,0,109.25403536053103,23.06024769153808,308.9542541503906
Q2-012,3185.0497408791757,70.2199924381524,0,109.25294826352555,23.0578216538977,308.9542541503906
Q2-012,3204.4402470555647,71.4111927406263,0,109.25186116652007,23.05539561625732,308.9542541503906
Q2-012,3223.8307532319536,72.6023930431002,0,109.25077406951459,23.052969578616942,308.9542541503906
Q2-012,3243.221259408343,73.79359334557411,0,109.24968697250911,23.050543540976562,308.9542541503906
Q2-012,3262.611765584732,74.98479364804801,0,109.24859987550363,23.048117503336183,308.9542541503906
Q2-012,3282.002271761121,76.1759939505219,0,109.24751277849815,23.045691465695803,308.9542541503906
Q2-012,3301.3927779375103,77.36719425299583,0,109.24642568149267,23.043265428055424,308.9542541503906
Q2-012,3320.7832841138993,78.55839455546972,1,109.24533858448719,23.040839390415044,308.9542541503906
Q2-012,3340.1737902902887,79.74959485794365,1,109.2442514874817,23.038413352774665,308.9542541503906
Q2-012,3359.5642964666777,80.94079516041754,1,109.24316439047622,23.035987315134285,308.9542541503906
Q2-012,3378.9548026430666,82.13199546289142,1,109.24207729347074,23.033561277493906,308.9542541503906
Q2-012,3398.345308819456,83.32319576536534,1,109.24099019646526,23.031135239853526,308.9542541503906
Q2-012,3417.735814995845,84.51439606783923,1,109.23990309945978,23.028709202213147,308.9542541503906
Q2-012,3437.1263211722344,85.70559637031316,1,109.2388160024543,23.026283164572767,308.9542541503906
Q2-012,3456.5168273486233,86.89679667278705,1,109.23772890544882,23.023857126932388,308.9542541503906
Q2-012,3475.9073335250123,88.08799697526095,1,109.23664180844334,23.021431089292008,308.9542541503906
Q2-012,3495.2978397014017,89.27919727773488,1,109.23555471143786,23.019005051651625,308.9542541503906
Q2-012,3514.6883458777907,90.47039758020877,1,109.23446761443238,23.016579014011246,308.9542541503906
Q2-012,3534.0788520541796,91.66159788268266,1,109.2333805174269,23.014152976370866,308.9542541503906
Q2-012,3553.469358230569,92.85279818515659,1,109.23229342042141,23.011726938730487,308.9542541503906
Q2-012,3572.859864406958,94.04399848763047,1,109.23120632341593,23.009300901090107,308.9542541503906
Q2-012,3592.250370583347,95.23519879010436,1,109.2308517,23.0085095,282.82404941111304
Q2-012,3611.6408767597363,96.4263990925783,1,109.2308517,23.0085095,244.04303705833422
Q2-012,3631.0313829361253,97.61759939505218,1,109.2308517,23.0085095,205.2620247055563
Q2-012,3650.4218891125147,98.8087996975261,1,109.2308517,23.0085095,166.4810123527775
Q2-012,3669.8123952889036,99.99999999999999,1,109.2308517,23.0085095,127.7
Q2-013,2049.0,0.0,1,109.2308517,23.0085095,127.7
Q2-013,2068.8280277087038,1.2062766553243909,1,109.2308517,23.0085095,187.18408312611126
Q2-013,2088.656055417407,2.4125533106487542,1,109.2308517,23.0085095,246.66816625222117
Q2-013,2108.484083126111,3.618829965973145,1,109.2308517,23.0085095,306.15224937833244
Q2-013,2128.312110834814,4.8251066212975084,1,109.2316991101306,23.010400636543775,308.9542541503906
Q2-013,2148.140138543518,6.031383276621899,1,109.23258841087812,23.01238525896129,308.9542541503906
Q2-013,2167.9681662522216,7.23765993194629,1,109.23347771162564,23.01436988137881,308.9542541503906
Q2-013,2187.796193960925,8.443936587270652,1,109.23436701237316,23.01635450379632,308.9542541503906
Q2-013,2207.6242216696287,9.650213242595044,1,109.23525631312067,23.01833912621384,308.9542541503906
Q2-013,2227.452249378332,10.856489897919406,1,109.23614561386819,23.020323748631355,308.9542541503906
Q2-013,2247.2802770870358,12.062766553243797,1,109.2370349146157,23.022308371048872,308.9542541503906
Q2-013,2267.108304795739,13.269043208568162,1,109.23792421536322,23.024292993466386,308.9542541503906
Q2-013,2286.936332504443,14.475319863892553,1,109.23881351611074,23.026277615883902,308.9542541503906
Q2-013,2306.7643602131466,15.681596519216942,1,109.23970281685826,23.02826223830142,308.9542541503906
Q2-013,2326.59238792185,16.887873174541305,1,109.24059211760577,23.030246860718936,308.9542541503906
Q2-013,2346.4204156305536,18.094149829865696,1,109.24148141835329,23.03223148313645,308.9542541503906
Q2-013,2366.248443339257,19.30042648519006,1,109.2423707191008,23.034216105553966,308.9542541503906
Q2-013,2386.0764710479607,20.50670314051445,1,109.24326001984832,23.036200727971483,308.9542541503906
Q2-013,2405.904498756664,21.712979795838812,1,109.24414932059584,23.038185350389,308.9542541503906
Q2-013,2425.7325264653678,22.919256451163207,1,109.24503862134335,23.040169972806513,308.9542541503906
Q2-013,2445.5605541740715,24.125533106487595,0,109.24592792209087,23.04215459522403,308.9542541503906
Q2-013,2465.388581882775,25.331809761811957,0,109.24681722283839,23.044139217641547,308.9542541503906
Q2-013,2485.2166095914786,26.53808641713635,0,109.2477065235859,23.046123840059064,308.9542541503906
Q2-013,2505.044637300182,27.74436307246071,0,109.24859582433342,23.048108462476577,308.9542541503906
Q2-013,2524.8726650088856,28.950639727785106,0,109.24948512508094,23.050093084894094,308.9542541503906
Q2-013,2544.7006927175894,30.156916383109497,0,109.25037442582845,23.05207770731161,308.9542541503906
Q2-013,2564.5287204262927,31.36319303843386,0,109.25126372657597,23.054062329729128,308.9542541503906
Q2-013,2584.3567481349965,32.56946969375825,0,109.25215302732349,23.05604695214664,308.9542541503906
Q2-013,2604.1847758436998,33.77574634908261,0,109.253042328071,23.058031574564158,308.9542541503906
Q2-013,2624.0128035524035,34.982023004407004,0,109.25393162881852,23.060016196981675,308.9542541503906
Q2-013,2643.8408312611073,36.18829965973139,0,109.25482092956604,23.06200081939919,308.9542541503906
Q2-013,2663.6688589698106,37.39457631505575,0,109.25571023031355,23.063985441816705,308.9542541503906
Q2-013,2683.4968866785143,38.600852970380146,0,109.25659953106107,23.06597006423422,308.9542541503906
Q2-013,2703.3249143872176,39.80712962570451,0,109.25748883180859,23.06795468665174,308.9542541503906
Q2-013,2723.1529420959214,41.0134062810289,0,109.2583781325561,23.069939309069255,308.9542541503906
Q2-013,2742.9809698046247,42.21968293635326,0,109.2585519,23.0703271,269.07006927175905
Q2-013,2762.8089975133284,43.42595959167766,0,109.2585519,23.0703271,219.5
Q2-013,2781.8999066042375,44.587392201294946,0,109.2585519,23.0703271,219.5
Q2-013,2800.9908156951465,45.74882481091223,0,109.2585519,23.0703271,219.5
Q2-013,2820.081724786056,46.91025742052955,0,109.2585519,23.0703271,219.5
Q2-013,2839.172633876965,48.07169003014684,0,109.2585519,23.0703271,219.5
Q2-013,2858.263542967874,49.23312263976413,0,109.2585519,23.0703271,219.5
Q2-013,2877.354452058783,50.39455524938142,0,109.2585519,23.0703271,219.5
Q2-013,2896.445361149692,51.55598785899871,0,109.2585519,23.0703271,219.5
Q2-013,2915.536270240601,52.717420468616,0,109.2585519,23.0703271,219.5
Q2-013,2934.6271793315104,53.87885307823331,0,109.2585519,23.0703271,219.5
Q2-013,2953.7180884224194,55.0402856878506,0,109.2585519,23.0703271,219.5
Q2-013,2972.8089975133284,56.2017182974679,0,109.2585519,23.0703271,219.5
Q2-013,2992.807025222032,57.418337233649325,0,109.2585519,23.0703271,279.4940831261101
Q2-013,3012.8050529307357,58.634956169830794,0,109.25809541097925,23.069308368882915,308.9542541503906
Q2-013,3032.803080639439,59.85157510601223,0,109.25719848561423,23.067306730864257,308.9542541503906
Q2-013,3052.801108348143,61.068194042193696,0,109.25630156024921,23.065305092845595,308.9542541503906
Q2-013,3072.7991360568462,62.28481297837512,0,109.25540463488419,23.063303454826933,308.9542541503906
Q2-013,3092.79716376555,63.50143191455659,0,109.25450770951917,23.061301816808275,308.9542541503906
Q2-013,3112.7951914742534,64.71805085073802,0,109.25361078415416,23.059300178789613,308.9542541503906
Q2-013,3132.793219182957,65.93466978691946,0,109.25271385878914,23.05729854077095,308.9542541503906
Q2-013,3152.7912468916606,67.15128872310093,0,109.25181693342412,23.055296902752293,308.9542541503906
Q2-013,3172.789274600364,68.36790765928237,0,109.25092000805911,23.05329526473363,308.9542541503906
Q2-013,3192.787302309068,69.58452659546383,0,109.25002308269409,23.05129362671497,308.9542541503906
Q2-013,3212.7853300177712,70.80114553164526,0,109.24912615732907,23.04929198869631,308.9542541503906
Q2-013,3232.7833577264746,72.0177644678267,0,109.24822923196406,23.04729035067765,308.9542541503906
Q2-013,3252.7813854351784,73.23438340400816,0,109.24733230659903,23.045288712658987,308.9542541503906
Q2-013,3272.779413143882,74.4510023401896,0,109.24643538123402,23.04328707464033,308.9542541503906
Q2-013,3292.7774408525856,75.66762127637107,1,109.245538455869,23.041285436621667,308.9542541503906
Q2-013,3312.775468561289,76.8842402125525,1,109.24464153050398,23.039283798603005,308.9542541503906
Q2-013,3332.7734962699924,78.10085914873393,1,109.24374460513897,23.037282160584347,308.9542541503906
Q2-013,3352.771523978696,79.3174780849154,1,109.24284767977394,23.035280522565685,308.9542541503906
Q2-013,3372.7695516873996,80.53409702109683,1,109.24195075440893,23.033278884547023,308.9542541503906
Q2-013,3392.7675793961034,81.75071595727829,1,109.24105382904392,23.031277246528365,308.9542541503906
Q2-013,3412.765607104807,82.96733489345972,1,109.2401569036789,23.029275608509703,308.9542541503906
Q2-013,3432.76363481351,84.18395382964117,1,109.23925997831388,23.02727397049104,308.9542541503906
Q2-013,3452.761662522214,85.40057276582262,1,109.23836305294887,23.025272332472383,308.9542541503906
Q2-013,3472.759690230918,86.61719170200409,1,109.23746612758384,23.02327069445372,308.9542541503906
Q2-013,3492.757717939621,87.83381063818553,1,109.23656920221883,23.02126905643506,308.9542541503906
Q2-013,3512.7557456483246,89.05042957436697,1,109.2356722768538,23.0192674184164,308.9542541503906
Q2-013,3532.753773357028,90.2670485105484,1,109.23477535148879,23.01726578039774,308.9542541503906
Q2-013,3552.751801065732,91.48366744672987,1,109.23387842612378,23.015264142379078,308.9542541503906
Q2-013,3572.7498287744356,92.70028638291133,1,109.23298150075875,23.01326250436042,308.9542541503906
Q2-013,3592.747856483139,93.91690531909276,1,109.23208457539374,23.011260866341757,308.9542541503906
Q2-013,3612.7458841918424,95.1335242552742,1,109.23118765002873,23.009259228323096,308.9542541503906
Q2-013,3632.743911900546,96.35014319145567,1,109.2308517,23.0085095,277.6852078152763
Q2-013,3652.7419396092496,97.56676212763709,1,109.2308517,23.0085095,227.6901385435179
Q2-013,3672.7399673179534,98.78338106381857,1,109.2308517,23.0085095,177.6950692717583
Q2-013,3692.737995026657,100.0,1,109.2308517,23.0085095,127.7
Q2-017,3523.0,0.0,1,109.2308517,23.0085095,127.7
Q2-017,3542.4453643193187,1.2371151142398173,1,109.2308517,23.0085095,186.0360929579562
Q2-017,3561.890728638638,2.4742302284796636,1,109.2308517,23.0085095,244.3721859159138
Q2-017,3581.3360929579567,3.711345342719481,1,109.2308517,23.0085095,302.70827887387003
Q2-017,3600.7814572772754,4.948460456959299,1,109.2308517,23.0085095,361.04437183182625
Q2-017,3620.226821596594,6.185575571199116,1,109.23033100859844,23.010551535226362,372.9093322753906
Q2-017,3639.6721859159134,7.422690685438962,1,109.22967737481848,23.013114940728723,372.9093322753906
Q2-017,3659.117550235232,8.65980579967878,1,109.22902374103853,23.015678346231088,372.9093322753906
Q2-017,3678.562914554551,9.896920913918597,1,109.22837010725857,23.018241751733452,372.9093322753906
Q2-017,3698.00827887387,11.134036028158443,1,109.22771647347862,23.020805157235817,372.9093322753906
Q2-017,3717.453643193189,12.37115114239826,1,109.22706283969866,23.02336856273818,372.9093322753906
Q2-017,3736.8990075125075,13.608266256638078,1,109.22640920591871,23.025931968240545,372.9093322753906
Q2-017,3756.3443718318267,14.845381370877924,1,109.22575557213875,23.02849537374291,372.9093322753906
Q2-017,3775.7897361511455,16.082496485117744,1,109.2251019383588,23.031058779245274,372.9093322753906
Q2-017,3795.235100470464,17.31961159935756,1,109.22444830457884,23.03362218474764,372.9093322753906
Q2-017,3814.680464789783,18.556726713597374,1,109.2237946707989,23.03618559025,372.9093322753906
Q2-017,3834.125829109102,19.793841827837223,1,109.22314103701893,23.038748995752364,372.9093322753906
Q2-017,3853.571193428421,21.03095694207704,1,109.22248740323899,23.04131240125473,372.9093322753906
Q2-017,3873.0165577477396,22.26807205631686,1,109.22183376945902,23.043875806757093,372.9093322753906
Q2-017,3892.461922067059,23.505187170556706,1,109.22118013567908,23.046439212259457,372.9093322753906
Q2-017,3911.9072863863776,24.74230228479652,0,109.22052650189912,23.049002617761822,372.9093322753906
Q2-017,3931.3526507056963,25.979417399036336,0,109.21987286811917,23.051566023264186,372.9093322753906
Q2-017,3950.798015025015,27.216532513276157,0,109.2192192343392,23.05412942876655,372.9093322753906
Q2-017,3970.2433793443342,28.453647627516002,0,109.21856560055926,23.05669283426891,372.9093322753906
Q2-017,3989.688743663653,29.690762741755822,0,109.2179119667793,23.059256239771276,372.9093322753906
Q2-017,4009.1341079829717,30.92787785599564,0,109.21725833299935,23.06181964527364,372.9093322753906
Q2-017,4028.579472302291,32.16499297023549,0,109.21660469921939,23.064383050776005,372.9093322753906
Q2-017,4048.0248366216097,33.4021080844753,0,109.21595106543944,23.06694645627837,372.9093322753906
Q2-017,4067.4702009409284,34.63922319871512,0,109.21529743165948,23.069509861780734,372.9093322753906
