sortie,time_s,lon,lat,altitude_m
Q2-013,2584.3567481349965,109.25215302732349,23.05604695214664,308.9542541503906
Q2-013,2604.1847758436998,109.253042328071,23.058031574564158,308.9542541503906
Q2-013,2624.0128035524035,109.25393162881852,23.060016196981675,308.9542541503906
Q2-013,2643.8408312611073,109.25482092956604,23.06200081939919,308.9542541503906
Q2-013,2663.6688589698106,109.25571023031355,23.063985441816705,308.9542541503906
Q2-013,2683.4968866785143,109.25659953106107,23.06597006423422,308.9542541503906
Q2-013,2703.3249143872176,109.25748883180859,23.06795468665174,308.9542541503906
Q2-013,2723.1529420959214,109.2583781325561,23.069939309069255,308.9542541503906
Q2-013,2742.9809698046247,109.2585519,23.0703271,269.07006927175905
Q2-013,2762.8089975133284,109.2585519,23.0703271,219.5
Q2-013,2781.8999066042375,109.2585519,23.0703271,219.5
Q2-013,2800.9908156951465,109.2585519,23.0703271,219.5
Q2-013,2820.081724786056,109.2585519,23.0703271,219.5
Q2-013,2839.172633876965,109.2585519,23.0703271,219.5
Q2-013,2858.263542967874,109.2585519,23.0703271,219.5
Q2-013,2877.354452058783,109.2585519,23.0703271,219.5
Q2-013,2896.445361149692,109.2585519,23.0703271,219.5
Q2-013,2915.536270240601,109.2585519,23.0703271,219.5
Q2-013,2934.6271793315104,109.2585519,23.0703271,219.5
Q2-013,2953.7180884224194,109.2585519,23.0703271,219.5
Q2-013,2972.8089975133284,109.2585519,23.0703271,219.5
Q2-013,2992.807025222032,109.2585519,23.0703271,279.4940831261101
Q2-013,3012.8050529307357,109.25809541097925,23.069308368882915,308.9542541503906
Q2-013,3032.803080639439,109.25719848561423,23.067306730864257,308.9542541503906
Q2-013,3052.801108348143,109.25630156024921,23.065305092845595,308.9542541503906
Q2-013,3072.7991360568462,109.25540463488419,23.063303454826933,308.9542541503906
Q2-013,3092.79716376555,109.25450770951917,23.061301816808275,308.9542541503906
Q2-013,3112.7951914742534,109.25361078415416,23.059300178789613,308.9542541503906
Q2-013,3132.793219182957,109.25271385878914,23.05729854077095,308.9542541503906
Q2-013,3152.7912468916606,109.25181693342412,23.055296902752293,308.9542541503906
Q2-013,3172.789274600364,109.25092000805911,23.05329526473363,308.9542541503906
Q2-013,3192.787302309068,109.25002308269409,23.05129362671497,308.9542541503906
Q2-013,3212.7853300177712,109.24912615732907,23.04929198869631,308.9542541503906
Q2-013,3232.7833577264746,109.24822923196406,23.04729035067765,308.9542541503906
Q2-013,3252.7813854351784,109.24733230659903,23.045288712658987,308.9542541503906
Q2-013,3272.779413143882,109.24643538123402,23.04328707464033,308.9542541503906
Q2-015,2836.2423369099984,109.2593796310574,23.033583840291048,413.3009948730469
Q2-015,2855.844261314998,109.26104371572308,23.0350464709002,413.3009948730469
Q2-015,2875.446185719998,109.26270780038875,23.036509101509345,413.3009948730469
Q2-015,2895.048110124998,109.26437188505442,23.037971732118493,413.3009948730469
Q2-015,2914.650034529998,109.2660359697201,23.039434362727643,413.3009948730469
Q2-015,2934.2519589349977,109.26770005438577,23.04089699333679,413.3009948730469
Q2-015,2953.853883339998,109.26936413905145,23.042359623945938,413.3009948730469
Q2-015,2973.455807744998,109.27102822371712,23.04382225455509,413.3009948730469
Q2-015,2993.0577321499977,109.27269230838279,23.045284885164236,413.3009948730469
Q2-015,3012.6596565549976,109.27435639304846,23.046747515773383,413.3009948730469
Q2-015,3032.2615809599974,109.27602047771414,23.048210146382534,413.3009948730469
Q2-015,3051.8635053649973,109.27768456237982,23.04967277699168,413.3009948730469
Q2-015,3071.465429769997,109.2793486470455,23.051135407600828,413.3009948730469
Q2-015,3091.0673541749975,109.28101273171116,23.05259803820998,413.3009948730469
Q2-015,3110.669278579997,109.28267681637683,23.054060668819126,413.3009948730469
Q2-015,3130.271202984997,109.2831357,23.054464,377.8096220249997
Q2-015,3149.873127389997,109.2831357,23.054464,328.80481101250007
Q2-015,3169.475051794997,109.2831357,23.054464,279.8000000000004
Q2-015,3188.565960885906,109.2831357,23.054464,279.8
Q2-015,3207.656869976815,109.2831357,23.054464,279.8
Q2-015,3226.7477790677244,109.2831357,23.054464,279.8
Q2-015,3245.8386881586334,109.2831357,23.054464,279.8
Q2-015,3264.9295972495424,109.2831357,23.054464,279.8
Q2-015,3284.0205063404514,109.2831357,23.054464,279.8
Q2-015,3303.1114154313605,109.2831357,23.054464,279.8
Q2-015,3322.2023245222695,109.2831357,23.054464,279.8
